PWS.ID,Primary.Source,Service.Connections.Count,Longitude,Latitude,Population.2016,Population.2021,Population.Change,Maximum.contaminant.levels.violation,Treatment.technique.violation,Health.violation,Monitoring.and.reporting.violation,SAFER.STATUS
CA1500398,Ground water,32,-118.44135333673562,35.756857759530746,32,32,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1910103,Purchased water,1702,-118.21865675293124,34.64445855722115,5530,5564,0.006148282097649186,0.0,0.0,0.0,0.0,Not At-Risk
CA1500563,Ground water,60,-117.76420273465294,35.64096200537957,60,198,2.3,0.0,0.0,0.0,0.0,Not At-Risk
CA4800564,Ground water,54,-122.01075268323036,38.3674877639699,80,80,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA4510014,Surface water,6420,-122.279474874455,40.620559661180096,18426,19098,0.03647020514490394,0.0,0.0,0.0,0.0,Not At-Risk
CA5210002,Ground water,399,-122.14799365729785,40.06174054075982,1200,1200,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA4300716,Surface water,22,-121.9784394830446,37.17025666970672,300,300,0.0,0.0,0.0,0.0,1.0,Failing
CA1510042,Ground water,375,-118.40614791408404,35.63840808390326,1131,777,-0.3129973474801061,0.0,0.0,0.0,2.0,Potentially At-Risk
CA4510003,Ground water,1413,-121.67794179772584,40.8812679943806,3154,3154,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1900563,Ground water,330,-118.26836146829832,34.80122660934571,1100,1100,0.0,0.0,0.0,0.0,2.0,Not At-Risk
CA1910101,Purchased water,4325,-118.02786446223595,33.93327301802404,25000,25000,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA5601201,Purchased water,232,-119.12272906412298,34.330353187430056,951,832,-0.12513144058885384,0.0,0.0,0.0,0.0,Not At-Risk
CA2110002,Surface water,62206,-122.54699041787148,37.95286339394384,195362,189100,-0.032053316407489686,0.0,0.0,0.0,0.0,Not Assessed
CA1502569,Ground water,13,-118.23569087529522,34.85964914905845,35,35,0.0,18.0,0.0,18.0,0.0,Failing
CA3610112,Ground water,2830,-117.36863190267898,34.75898144410928,5716,5849,0.023268019594121763,0.0,0.0,0.0,2.0,Not At-Risk
CA4500054,Ground water,75,-122.19529457414691,40.41840752757756,204,204,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1909006,Ground water,237,-118.58639404460394,34.78661871842343,736,766,0.04076086956521739,0.0,0.0,0.0,0.0,Not At-Risk
CA3610109,Ground water,1191,-117.56912248863549,34.42345330074554,3354,3623,0.08020274299344067,0.0,0.0,0.0,1.0,Not At-Risk
CA5601122,Purchased water,38,-119.29209219483587,34.42308926559453,90,70,-0.2222222222222222,0.0,0.0,0.0,2.0,Potentially At-Risk
CA5301008,Ground water,81,-122.78660034149,40.76250002442982,200,223,0.115,0.0,0.0,0.0,4.0,Not At-Risk
CA4510011,Purchased water,1257,-122.47271498407711,40.53142148480225,3992,4211,0.054859719438877755,0.0,0.0,0.0,0.0,Not At-Risk
CA2110005,Surface water,587,-122.70403171103496,37.90899414174661,1620,2620,0.6172839506172839,0.0,0.0,0.0,0.0,Potentially At-Risk
CA0707545,Ground water,11,-121.61183524525563,37.93873239387781,350,350,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA5000579,Ground water,10,-120.7535527562173,37.57381573785607,26,26,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA2701367,Ground water,21,-121.73411609212909,36.56603031243216,63,63,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA2900548,Ground water,32,-121.18253881455884,39.18847522851207,100,100,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA2701589,Ground water,15,-121.45411030553976,36.595825801374,45,45,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA2702003,Ground water,25,-121.65467248322398,36.79805123208877,75,65,-0.13333333333333333,0.0,0.0,0.0,0.0,Potentially At-Risk
CA3400107,Ground water,83,-121.61255818592608,38.111548563122696,150,150,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3301775,Purchased water,231,-116.84048623078156,33.87420516297775,560,762,0.3607142857142857,0.0,0.0,0.0,2.0,Not At-Risk
CA5304502,Surface water,42,-123.57859001397088,40.90618511429807,82,135,0.6463414634146342,0.0,4.0,4.0,1.0,Not At-Risk
CA3100061,Ground water,28,-121.2035590760164,38.81010637728832,52,52,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA5602108,Ground water,140,-119.13171836015712,34.224705719492405,798,840,0.05263157894736842,0.0,0.0,0.0,1.0,Not At-Risk
CA4910027,Ground water,93,-122.67285745130084,38.34063448868264,10386,10986,0.057770075101097634,0.0,1.0,1.0,1.0,Not Assessed
CA1610007,Ground water,467,-119.63414342141763,36.30273033945931,1750,1750,0.0,0.0,0.0,0.0,2.0,At-Risk
CA3400164,Ground water,107,-121.63969288815976,38.17114963695777,150,150,0.0,5.0,0.0,5.0,0.0,Failing
CA4110023,Purchased water,11391,-122.43214408370292,37.62560992725051,40165,46085,0.14739200796713556,0.0,0.0,0.0,0.0,Not At-Risk
CA2300735,Ground water,19,-123.79625728050657,39.48216369781552,30,50,0.6666666666666666,0.0,0.0,0.0,0.0,Not At-Risk
CA3301209,Ground water,22,-116.1278236977776,33.641578333821286,60,60,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA2900562,Ground water,83,-121.04907821418854,39.36766732435499,290,290,0.0,1.0,0.0,1.0,0.0,Not At-Risk
CA0900112,Ground water,32,-120.72104337795965,38.60213407847624,35,32,-0.08571428571428572,0.0,0.0,0.0,1.0,Not At-Risk
CA4000789,Ground water,45,-120.65805988411869,35.58842640379312,40,125,2.125,0.0,0.0,0.0,0.0,Not At-Risk
CA4000670,Ground water,26,-120.70293511050347,35.57840812370499,486,486,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA2600501,Ground water,76,-118.67881963507617,37.56554794227837,130,150,0.15384615384615385,0.0,0.0,0.0,3.0,Not At-Risk
CA4000649,Ground water,160,-120.70142104993506,35.57503202419493,420,420,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA4000765,Ground water,49,-120.53152928474252,35.1955332229613,120,111,-0.075,0.0,0.0,0.0,0.0,Not At-Risk
CA4000631,Ground water,20,-120.69786238209292,35.60678577913361,40,40,0.0,2.0,0.0,2.0,1.0,Failing
CA5200527,Ground water,47,-122.12753316523666,40.1015763514088,50,50,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA5200551,Ground water,104,-122.0870110781671,39.907508298714646,200,158,-0.21,0.0,0.0,0.0,0.0,Not At-Risk
CA3100058,Surface water,104,-120.8366245537747,39.206068330888776,350,350,0.0,0.0,0.0,0.0,3.0,Potentially At-Risk
CA1900075,Ground water,34,-118.50973591430306,34.72541016730974,93,93,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA5400567,Ground water,77,-119.115627522219,36.286962229251706,340,340,0.0,0.0,0.0,0.0,0.0,At-Risk
CA5200645,Ground water,38,-122.34171368901308,40.31365485325141,90,90,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA5200535,Ground water,40,-122.3702942622996,40.53498363240423,80,80,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA4510005,Surface water,30073,-122.37549149544722,40.57441110479858,93520,87741,-0.06179426860564585,0.0,0.0,0.0,0.0,Not Assessed
CA1900154,Ground water,32,-118.03657980705668,34.66975245590658,75,75,0.0,0.0,0.0,0.0,2.0,Potentially At-Risk
CA1900146,Purchased water,158,-118.19643437292868,34.627316441684954,326,326,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA1900843,Ground water,133,-118.08474499971118,34.70241499315702,372,372,0.0,0.0,0.0,0.0,3.0,At-Risk
CA4200693,Ground water,56,-119.88593696653663,34.42977902679188,186,186,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA1900155,Ground water,39,-117.82524061970533,34.667796290275405,74,74,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA0707613,Ground water,172,-121.62981512611616,38.03808657485454,350,350,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA4400526,Surface water,65,-121.98466831032682,37.11431527949351,130,130,0.0,0.0,0.0,0.0,2.0,Not At-Risk
CA3901031,Ground water,93,-121.28938071310824,37.63546814822838,100,100,0.0,0.0,0.0,0.0,0.0,At-Risk
CA1900649,Ground water,152,-118.09317348962227,34.70611569397038,450,450,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA0800825,Ground water,27,-124.10491374506871,41.84133398780776,58,58,0.0,0.0,1.0,1.0,0.0,Failing
CA1210012,Surface water,1290,-124.11877678433528,40.49832669495202,3174,3300,0.03969754253308128,0.0,0.0,0.0,0.0,Not At-Risk
CA1500296,Ground water,165,-118.91073228189056,35.29944992093015,545,545,0.0,0.0,0.0,0.0,0.0,Failing
CA1010026,Ground water,2120,-119.80156286905464,36.83860342026871,16735,16735,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA4900646,Ground water,16,-122.81087450112106,38.64091176427754,28,37,0.32142857142857145,0.0,0.0,0.0,0.0,Not At-Risk
CA1200718,Ground water,25,-124.20647107993636,40.5670866592115,75,75,0.0,0.0,0.0,0.0,2.0,Not At-Risk
CA3500556,Ground water,173,-121.52564832142778,36.8398544226409,110,110,0.0,0.0,0.0,0.0,3.0,Not At-Risk
CA3710802,Ground water,9,-116.53692193436844,32.93864065531857,90,80,-0.1111111111111111,0.0,0.0,0.0,2.0,At-Risk
CA1100203,Ground water,58,-122.19540965865043,39.62722064751837,100,198,0.98,0.0,0.0,0.0,0.0,Not At-Risk
CA0400042,Ground water,21,-121.67546376759589,39.87563261925212,34,34,0.0,0.0,0.0,0.0,3.0,Not At-Risk
CA1503475,Ground water,90,-119.31416429485384,35.40576550351834,310,310,0.0,0.0,0.0,0.0,0.0,Failing
CA4610002,Surface water,234,-120.8264788956601,39.56441930045742,282,783,1.7765957446808511,0.0,0.0,0.0,0.0,Potentially At-Risk
CA4900600,Ground water,230,-122.67239335099256,38.46292937543446,460,460,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1910163,Purchased water,1680,-117.87219723512348,34.057088862927095,7500,7775,0.03666666666666667,0.0,0.0,0.0,0.0,Not At-Risk
CA4800574,Ground water,1,-121.8710633392592,38.13285174350024,34,34,0.0,0.0,0.0,0.0,0.0,At-Risk
CA3000585,Ground water,36,-117.96283579463176,33.85602783835441,115,115,0.0,0.0,0.0,0.0,1.0,Potentially At-Risk
CA3510006,Ground water,238,-121.42188725737547,36.8509014923686,500,550,0.1,0.0,0.0,0.0,0.0,Not At-Risk
CA1400111,Ground water,284,-118.42066202986248,37.38352260707315,764,764,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA1500569,Ground water,50,-118.62192305564795,35.248327125843545,95,94,-0.010526315789473684,0.0,0.0,0.0,0.0,Not At-Risk
CA0600005,Ground water,63,-122.54676657825895,39.370055120534914,200,250,0.25,0.0,0.0,0.0,1.0,At-Risk
CA0600012,Surface water,88,-122.01908725416948,39.21195656532475,120,246,1.05,0.0,0.0,0.0,1.0,Not At-Risk
CA0310011,Purchased water,337,-120.53703133349656,38.45826044553504,838,838,0.0,1.0,0.0,1.0,0.0,Not At-Risk
CA0310018,Purchased water,82,-120.5392053614467,38.44709427895176,200,200,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3701780,Ground water,20,-116.60371774419993,33.05401117443189,28,28,0.0,0.0,0.0,0.0,0.0,At-Risk
CA3701793,Ground water,145,-116.61032777418716,32.6243674595475,200,200,0.0,15.0,0.0,15.0,0.0,Failing
CA2110004,Surface water,741,-122.66088192401624,37.922588793632514,1500,1500,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA0410008,Surface water,3077,-121.5906045297476,39.542880423208345,9513,10154,0.06738147797750446,1.0,0.0,1.0,0.0,Not At-Risk
CA4310019,Purchased water,2200,-121.94339453203877,37.41549931048488,15300,15300,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA4310020,Purchased water,23939,-121.7898279644721,37.31489066929496,93300,93300,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1700610,Ground water,46,-122.7432782188232,38.97363004696579,152,152,0.0,0.0,0.0,0.0,1.0,Potentially At-Risk
CA1010029,Ground water,6973,-119.55739513740085,36.69909223652476,25664,25664,0.0,0.0,0.0,0.0,0.0,At-Risk
CA5610035,Ground water,295,-119.17211485232627,34.22582746890781,900,983,0.09222222222222222,0.0,0.0,0.0,0.0,Potentially At-Risk
CA2410002,Surface water,2521,-120.6252838611595,36.97911227758749,7450,7452,0.00026845637583892615,14.0,4.0,18.0,0.0,Failing
CA1510029,Ground water,11099,-119.18884029840925,35.38813761438194,29825,33420,0.12053646269907796,0.0,0.0,0.0,2.0,Not Assessed
CA5301001,Ground water,42,-122.84952653294474,40.70368451831821,19,61,2.210526315789474,0.0,0.0,0.0,3.0,Not At-Risk
CA4900612,Ground water,110,-122.688973197065,38.517245287539,350,363,0.037142857142857144,0.0,0.0,0.0,0.0,Not At-Risk
CA4010081,Ground water,1276,-120.5521020593,35.02934018219562,1000,2918,1.918,0.0,0.0,0.0,0.0,Not At-Risk
CA3010064,Purchased water,20530,-117.9936595415612,33.75209594079961,91169,95256,0.04482883436255745,0.0,0.0,0.0,0.0,Not At-Risk
CA1910160,Ground water,922,-118.19183145252372,33.96536746204728,7500,7500,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA3610854,Ground water,779,-117.3839916904768,35.76565930387684,2000,1818,-0.091,0.0,0.0,0.0,1.0,Potentially At-Risk
CA1400027,Ground water,40,-118.02463765097797,36.3222827391583,132,132,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA1400030,Ground water,170,-118.41899761385312,37.37951518745815,300,448,0.49333333333333335,0.0,0.0,0.0,1.0,Not At-Risk
CA5310003,Surface water,330,-122.70070308172087,40.98272457143976,729,729,0.0,0.0,0.0,0.0,2.0,Potentially At-Risk
CA4900794,Ground water,42,-122.71475052539556,38.40512068299149,180,141,-0.21666666666666667,0.0,0.0,0.0,0.0,Potentially At-Risk
CA1500209,Ground water,225,-118.54975290111008,35.72972142447503,71,143,1.0140845070422535,0.0,0.0,0.0,0.0,Not At-Risk
CA5410014,Ground water,608,-119.3136053678785,36.05877674555571,1792,1998,0.11495535714285714,1.0,0.0,1.0,1.0,Failing
CA2000527,Ground water,99,-119.62637956911864,37.3694050214879,110,110,0.0,10.0,0.0,10.0,1.0,Failing
CA1100452,Ground water,43,-122.1961805079082,39.76227483489202,48,57,0.1875,0.0,0.0,0.0,0.0,Not At-Risk
CA4900508,Ground water,157,-123.0889720134873,38.53321772124656,250,250,0.0,0.0,6.0,6.0,0.0,Failing
CA5610006,Ground water,245,-118.95955195696612,34.05344745316358,690,690,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1910102,Surface water,26797,-118.07518435418513,34.55493728969705,116183,115525,-0.005663479166487352,0.0,0.0,0.0,0.0,Not Assessed
CA3600283,Ground water,125,-116.76767798893312,34.23148757289819,147,388,1.6394557823129252,0.0,0.0,0.0,2.0,Not At-Risk
CA3610022,Ground water,724,-116.94246642862622,34.26693928403991,560,469,-0.1625,0.0,0.0,0.0,0.0,Not At-Risk
CA3610044,Ground water,14944,-116.87818345743976,34.24351267847894,5164,14368,1.7823392718822617,0.0,0.0,0.0,0.0,Not At-Risk
CA1510005,Ground water,9985,-119.25845969024412,35.76687531758067,54318,53936,-0.007032659523546522,0.0,0.0,0.0,0.0,At-Risk
CA4900720,Ground water,150,-122.77739180025212,38.521204212871496,320,210,-0.34375,0.0,0.0,0.0,23.0,Failing
CA5601106,Ground water,33,-118.94616787045952,34.40305034159101,99,99,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA5602132,Purchased water,16,-118.94632222142393,34.32224972904223,25,25,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA2210921,Ground water,28,-119.95089862998812,37.57535296608053,55,74,0.34545454545454546,0.0,0.0,0.0,3.0,Potentially At-Risk
CA3510007,Surface water,2,-121.35683837695191,36.83793759964606,25,25,0.0,0.0,0.0,0.0,0.0,Not Assessed
CA4900913,Ground water,20,-122.72064471114771,38.4006190623469,65,66,0.015384615384615385,2.0,0.0,2.0,0.0,Failing
CA3610051,Purchased water,823,-117.30555944807516,34.247467889898175,1815,1992,0.09752066115702479,0.0,0.0,0.0,0.0,Not At-Risk
CA4210024,Purchased water,1470,-119.77023337972142,34.424454970851386,4900,4861,-0.007959183673469388,0.0,0.0,0.0,0.0,Not At-Risk
CA2300604,Ground water,30,-123.79895776735388,39.31306841418498,57,56,-0.017543859649122806,0.0,0.0,0.0,0.0,Not At-Risk
CA0707553,Ground water,45,-121.92052525639944,38.027410063222106,216,216,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA1910158,Ground water,201,-118.01297696102594,34.07924533125867,548,548,0.0,0.0,0.0,0.0,1.0,Potentially At-Risk
CA3610016,Ground water,338,-116.9848236622832,34.1418439517582,450,450,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA5601141,Ground water,27,-119.0042569149371,34.35795706932177,45,58,0.28888888888888886,0.0,0.0,0.0,0.0,Not At-Risk
CA1710013,Ground water,449,-122.61857995894157,38.75072530986848,845,1481,0.7526627218934911,0.0,0.0,0.0,0.0,Not At-Risk
CA3310081,Ground water,173,-116.72087074135072,33.934802653651666,374,532,0.42245989304812837,0.0,0.0,0.0,0.0,Not At-Risk
CA3310008,Ground water,13049,-116.60030601324488,33.97186823606733,36736,38694,0.05329921602787457,0.0,0.0,0.0,1.0,Not At-Risk
CA3310078,Ground water,260,-116.69242987126717,33.932380132504164,504,532,0.05555555555555555,0.0,0.0,0.0,0.0,At-Risk
CA3110034,Surface water,627,-121.0749201320883,38.97903764852386,1800,1800,0.0,0.0,0.0,0.0,0.0,At-Risk
CA3301943,Ground water,554,-117.0300055524431,33.95760047601052,852,891,0.045774647887323945,0.0,0.0,0.0,1.0,Potentially At-Risk
CA3200188,Ground water,136,-120.7512482927862,39.90584428564084,280,280,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1900158,Ground water,36,-117.75086450761046,34.475056286570606,55,55,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3110044,Ground water,97,-120.21710481471511,39.14626520521653,201,201,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA0710003,Surface water,60529,-121.89636798768052,37.95786845688041,198000,198000,0.0,0.0,0.0,0.0,0.0,Not Assessed
CA0710010,Surface water,3,-121.73619767758422,37.97995279166862,1,1,0.0,0.0,0.0,0.0,0.0,Not Assessed
CA0710011,Surface water,1,-121.7343430305159,37.97989887051367,1,1,0.0,0.0,0.0,0.0,0.0,Not Assessed
CA3110011,Surface water,559,-120.14946735858705,39.071513459601896,844,844,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA3110010,Ground water,2902,-120.15371181781482,39.12036094831797,5661,5661,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1500231,Ground water,173,-118.92815681967208,35.341639601589506,740,849,0.1472972972972973,0.0,0.0,0.0,2.0,Failing
CA3710009,Ground water,317,-116.6150322478834,32.85938971187227,870,870,0.0,6.0,0.0,6.0,0.0,Failing
CA2300668,Ground water,21,-123.81442577988872,39.34715950903272,42,42,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA4300546,Purchased water,50,-121.83717790338034,37.405170342953866,210,280,0.3333333333333333,0.0,0.0,0.0,0.0,Not At-Risk
CA1502545,Ground water,8,-119.21568128642654,35.384928425252824,37,27,-0.2702702702702703,0.0,0.0,0.0,0.0,Potentially At-Risk
CA1910169,Ground water,2832,-118.22114704685664,33.96818954098419,16180,16180,0.0,0.0,0.0,0.0,2.0,Not At-Risk
CA1510013,Ground water,2849,-119.23173674610015,35.67715792421933,14037,15506,0.1046519911662036,0.0,0.0,0.0,11.0,Failing
CA2410011,Ground water,474,-120.31508549150293,37.19971384416304,1700,1700,0.0,0.0,0.0,0.0,0.0,At-Risk
CA1910061,Purchased water,1479,-118.13117206734653,34.19619799467271,4500,4844,0.07644444444444444,0.0,0.0,0.0,0.0,Potentially At-Risk
CA1000324,Ground water,1,-119.75271665859704,36.60489141100297,144,176,0.2222222222222222,0.0,0.0,0.0,1.0,Potentially At-Risk
CA2700773,Ground water,267,-121.75686538873676,36.87338872498777,880,880,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA2700511,Ground water,272,-121.65357088453749,36.78737962345988,928,928,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA2710020,Ground water,461,-121.73568408498872,36.88304447394918,6500,6500,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA5610022,Surface water,2166,-119.29175023645176,34.414735503982975,5700,5700,0.0,1.0,0.0,1.0,0.0,Not At-Risk
CA0707623,Ground water,15,-122.16009306361414,37.82661122561564,90,90,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk
CA4900644,Surface water,31,-123.09890855294884,38.43157252568594,30,70,1.3333333333333333,1.0,0.0,1.0,2.0,Potentially At-Risk
CA4300741,Purchased water,15,-121.95529387955996,37.21451525480698,60,60,0.0,0.0,0.0,0.0,3.0,Not At-Risk
CA1910053,Ground water,208,-118.00536668139308,34.09516325915476,864,686,-0.20601851851851852,0.0,0.0,0.0,0.0,At-Risk
CA1000238,Ground water,26,-119.7997312243243,36.43200577772099,75,75,0.0,0.0,0.0,0.0,4.0,At-Risk
CA1500211,Ground water,143,-119.0792824401288,35.34495698252733,433,433,0.0,0.0,0.0,0.0,0.0,At-Risk
CA1510019,Ground water,4847,-119.23131280150476,35.48779509575775,19100,20500,0.07329842931937172,0.0,0.0,0.0,0.0,Failing
CA4900551,Ground water,25,-122.64649360952066,38.4546361340963,64,64,0.0,0.0,0.0,0.0,2.0,At-Risk
CA1500550,Ground water,41,-117.8298340972784,35.68510323641314,70,70,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA2100508,Ground water,161,-122.58047348918976,37.8622591826289,431,336,-0.22041763341067286,0.0,0.0,0.0,0.0,Not At-Risk
CA3110018,Ground water,445,-120.15225434683616,39.146185077802016,750,750,0.0,0.0,1.0,1.0,1.0,Not At-Risk
CA3110049,Ground water,92,-119.9484481995586,39.02214715056114,50,50,0.0,0.0,0.0,0.0,1.0,Not At-Risk
CA3500552,Ground water,18,-121.35005900984538,36.81978082473309,60,60,0.0,0.0,0.0,0.0,0.0,At-Risk
CA3301534,Ground water,207,-117.03675448797529,33.973773338904834,350,302,-0.13714285714285715,0.0,0.0,0.0,0.0,Not At-Risk
CA3600010,Ground water,50,-117.2892462369848,34.565538079311004,170,170,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA1900903,Ground water,58,-118.3662720361144,34.50946967601779,130,130,0.0,1.0,0.0,1.0,1.0,At-Risk
CA1910127,Purchased water,8571,-117.87832205934583,34.08457656836516,33300,33300,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA0707573,Ground water,119,-121.62791796996127,37.999783676843634,225,225,0.0,6.0,0.0,6.0,1.0,Failing
CA1910173,Ground water,11562,-118.0377531023824,33.981906831846686,49954,49954,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA0710007,Purchased water,12054,-121.69552941148628,37.99278752644658,36014,40144,0.11467762536791248,0.0,0.0,0.0,0.0,Not At-Risk
CA0707507,Ground water,125,-121.63098930582188,38.00828958113378,380,380,0.0,2.0,0.0,2.0,0.0,Failing
CA0707547,Ground water,18,-121.66536229880644,37.97578562426593,250,250,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA5410026,Ground water,597,-119.1431667995383,36.05723880587694,2200,2200,0.0,0.0,0.0,0.0,2.0,Not At-Risk
CA4910701,Purchased water,217,-122.79013209148307,38.25020856462184,1447,1422,-0.017277125086385625,0.0,0.0,0.0,0.0,Not At-Risk
CA2300892,Ground water,30,-123.25107785809443,39.79474666140528,30,30,0.0,0.0,0.0,0.0,0.0,Not At-Risk
CA5400718,Ground water,50,-119.14548350307562,36.06341877179167,180,180,0.0,0.0,0.0,0.0,1.0,At-Risk
CA5400735,Ground water,35,-119.1421926866339,35.80784051478123,110,110,0.0,19.0,0.0,19.0,0.0,Failing
