PWS.ID,Primary.Source,Service.Connections.Count,Longitude,Latitude,Population.2016,Population.2021,Population.Change,Maximum.contaminant.levels.violation,Treatment.technique.violation,Health.violation,Monitoring.and.reporting.violation,SAFER.STATUS,Physical_Consolidation_Type,Physical_Cluster_Number,Managerial_Consolidation_Type,Managerial_Cluster_Number
CA5510013,Surface water,1925,-120.40672250733355,38.01922471790977,4320,4352,0.0074074074074074,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1280,Direct_Acquisition,373
CA5510015,Surface water,676,-120.270628692882,38.0583532506972,1655,1645,-0.0060422960725075,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1281,Balanced_Merger,544
CA5510021,Ground water,33,-120.15505716398972,38.08609463014093,63,56,-0.1111111111111111,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,1282,Balanced_Merger,681
CA5510025,Ground water,57,-120.3216397736456,37.99626839055348,130,119,-0.0846153846153846,0.0,0.0,0.0,0.0,Potentially At-Risk,Balanced_Merger,273,Balanced_Merger,640
CA5510028,Ground water,245,-120.32918826683836,38.00694022953196,319,507,0.5893416927899686,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1283,No_Consolidation,987
CA5510033,Surface water,174,-120.32705814075646,37.9902733645905,645,365,-0.4341085271317829,0.0,0.0,0.0,0.0,Potentially At-Risk,Balanced_Merger,273,Balanced_Merger,640
CA5500363,Ground water,23,-120.3284185322166,37.9407000302894,54,63,0.1666666666666666,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1284,Balanced_Merger,744
CA5510001,Surface water,5053,-120.39269778379423,37.96615651413212,10908,10396,-0.0469380271360469,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,61,Balanced_Merger,129
CA4400642,Surface water,20,-121.9717846609373,37.09548461908904,48,60,0.25,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,1285,Balanced_Merger,322
CA3200189,Ground water,19,-120.87030182332666,40.14107020693,54,54,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,1286,No_Consolidation,988
CA1910191,Purchased water,5320,-118.08261583263528,33.90669970079211,12794,12794,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1287,Balanced_Merger,590
CA5010028,Ground water,11777,-120.95610416868736,37.59715842550052,47639,48706,0.0223976153991477,0.0,0.0,0.0,0.0,Failing,No_Consolidation,1288,Direct_Acquisition,128
CA4901309,Ground water,16,-122.94124570079438,38.50351489045131,44,100,1.2727272727272727,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,1289,Direct_Acquisition,722
CA2410004,Ground water,3494,-120.7241584158681,37.38750616390208,14894,14894,0.0,1.0,0.0,1.0,1.0,Failing,No_Consolidation,1290,Balanced_Merger,555
CA4900545,Ground water,83,-122.67271143593132,38.419799791526565,300,300,0.0,1.0,0.0,1.0,0.0,Not At-Risk,No_Consolidation,1291,Direct_Acquisition,330
CA3610057,Ground water,5335,-117.30775975773764,34.01884447046439,14500,18691,0.2890344827586207,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1292,Balanced_Merger,343
CA1910246,Ground water,544,-118.28320348934054,34.75911714499061,1500,1500,0.0,15.0,0.0,15.0,19.0,Failing,No_Consolidation,1293,Balanced_Merger,361
CA4100539,Surface water,23,-122.32003173823588,37.4192850657713,66,66,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1294,Direct_Acquisition,641
CA1910166,Purchased water,3614,-118.1948884419572,34.196171689292115,9900,10070,0.0171717171717171,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,1295,Balanced_Merger,186
CA4900510,Ground water,39,-123.01290535028774,38.781950324167504,90,90,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,Balanced_Merger,261,Direct_Acquisition,218
CA4210002,Ground water,613,-120.2761898032331,34.74193229587864,1800,1800,0.0,0.0,0.0,0.0,2.0,Not At-Risk,No_Consolidation,1296,No_Consolidation,989
CA1910091,Ground water,3932,-118.10936859097664,34.01397033329602,32219,26554,-0.1758279276203482,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1297,Balanced_Merger,230
CA4110010,Surface water,1673,-122.50424068563878,37.53714014408523,4374,5289,0.2091906721536351,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1298,Balanced_Merger,585
CA4210017,Ground water,2585,-120.4637980728782,34.70489670182228,6947,7442,0.0712537786094717,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,1299,Balanced_Merger,252
CA3610055,Surface water,13462,-117.02865470394774,34.03030329292119,44700,51558,0.1534228187919463,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,1300,Balanced_Merger,732
CA1400098,Surface water,63,-117.59283187956623,36.26883350629206,60,40,-0.3333333333333333,0.0,1.0,1.0,4.0,Failing,No_Consolidation,1301,No_Consolidation,990
CA1400144,Ground water,26,-118.40522485141456,37.356382425670425,42,42,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1302,Balanced_Merger,117
CA1400006,Ground water,89,-118.6117154685608,37.41411541471146,350,350,0.0,9.0,0.0,9.0,1.0,At-Risk,No_Consolidation,1303,Balanced_Merger,344
CA4010027,Surface water,653,-120.99481557975191,35.749474418661705,290,1836,5.3310344827586205,14.0,0.0,14.0,8.0,Failing,No_Consolidation,1304,No_Consolidation,991
CA1910099,Ground water,95,-118.6910199567786,34.57487362449569,310,345,0.1129032258064516,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,1305,No_Consolidation,992
CA3610801,Ground water,5,-117.28319787838184,34.272166797328524,85,65,-0.2352941176470588,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,1306,No_Consolidation,993
CA5610021,Ground water,578,-118.80139157281624,34.40750400604017,2100,2100,0.0,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,1307,Balanced_Merger,680
CA5500120,Ground water,80,-120.3976184418814,38.04364210961009,148,121,-0.1824324324324324,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1308,Direct_Acquisition,373
CA1910084,Purchased water,1163,-118.19324626072982,33.98514189660844,5500,5500,0.0,0.0,0.0,0.0,2.0,Not At-Risk,Balanced_Merger,77,Balanced_Merger,279
CA3310074,Purchased water,5941,-117.4856791314416,33.76944094317731,15543,19034,0.2246027150485749,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1309,Direct_Acquisition,726
CA1009039,Surface water,13,-119.80530358377388,36.84769011399927,25,25,0.0,36.0,0.0,36.0,0.0,Failing,Direct_Acquisition,98,Direct_Acquisition,327
CA3500810,Ground water,2,-121.375073158396,36.92849883441071,38,38,0.0,2.0,0.0,2.0,0.0,At-Risk,No_Consolidation,1310,Balanced_Merger,142
CA5700554,Ground water,68,-121.98816289279677,38.90405309903996,120,120,0.0,0.0,0.0,0.0,132.0,At-Risk,No_Consolidation,1311,Balanced_Merger,368
CA3310030,Ground water,1107,-116.74808458159856,33.75458683352333,1000,1540,0.54,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1312,Balanced_Merger,629
CA1310006,Surface water,6248,-115.57414014468596,32.845786766804814,16145,19929,0.234375967791886,6.0,1.0,7.0,1.0,Potentially At-Risk,No_Consolidation,1313,No_Consolidation,994
CA5700700,Ground water,157,-121.81052362125531,38.73287655000303,400,400,0.0,0.0,0.0,0.0,60.0,Not At-Risk,No_Consolidation,1314,No_Consolidation,995
CA5700707,Ground water,12,-121.8428714264419,38.574616494286325,40,40,0.0,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,1315,No_Consolidation,996
CA4000501,Ground water,46,-120.59540238091904,35.10297648497561,105,105,0.0,0.0,0.0,0.0,2.0,Failing,Balanced_Merger,52,Balanced_Merger,148
CA4000506,Ground water,162,-120.57538285107684,35.044254557946346,500,534,0.068,0.0,0.0,0.0,2.0,Potentially At-Risk,No_Consolidation,1316,Balanced_Merger,718
CA4000507,Ground water,107,-120.6075185611206,35.417705340038054,240,240,0.0,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,1317,Balanced_Merger,534
CA4000554,Ground water,124,-120.50448971818189,35.661208319214296,350,350,0.0,0.0,0.0,0.0,2.0,Failing,No_Consolidation,1318,No_Consolidation,997
CA4000568,Ground water,206,-121.14449492506684,35.61350538547558,462,462,0.0,0.0,1.0,1.0,0.0,Not At-Risk,No_Consolidation,1319,Direct_Acquisition,594
CA1510006,Purchased water,8023,-118.923249642529,35.370052313770486,26000,32517,0.2506538461538461,0.0,0.0,0.0,0.0,Failing,No_Consolidation,1320,Balanced_Merger,667
CA3700923,Surface water,197,-116.51305701207411,32.68178977618854,700,670,-0.0428571428571428,0.0,0.0,0.0,0.0,At-Risk,Balanced_Merger,212,Balanced_Merger,610
CA3301267,Ground water,172,-117.09930361856276,33.97235209643036,52,402,6.730769230769231,0.0,0.0,0.0,0.0,Failing,No_Consolidation,1321,No_Consolidation,998
CA1210017,Purchased water,362,-124.16313768330345,40.85562675765292,1000,750,-0.25,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,1322,No_Consolidation,999
CA1500579,Ground water,18,-117.8176848027542,35.6321799492309,27,27,0.0,0.0,0.0,0.0,1.0,Potentially At-Risk,No_Consolidation,1323,Balanced_Merger,175
CA3710010,Surface water,56425,-116.97062070790832,32.783401962694626,267922,277294,0.0349803300960727,0.0,0.0,0.0,0.0,Not Assessed,No_Consolidation,1324,No_Consolidation,1000
CA5601105,Ground water,236,-118.93471952859704,34.421989095577764,353,353,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1325,Direct_Acquisition,415
CA4900797,Ground water,79,-122.71151381935556,38.39859914916847,75,75,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,Joint_Merger,7,Joint_Merger,0
CA5304501,Surface water,70,-123.57049298888766,40.89362447759674,85,231,1.7176470588235293,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,1326,Balanced_Merger,306
CA4700523,Surface water,103,-122.52448722357325,41.6442993970101,300,280,-0.0666666666666666,0.0,1.0,1.0,0.0,Potentially At-Risk,No_Consolidation,1327,No_Consolidation,1001
CA5602111,Ground water,183,-119.1615229855416,34.24156348769447,2000,915,-0.5425,0.0,0.0,0.0,1.0,Not At-Risk,Balanced_Merger,196,Balanced_Merger,308
CA5610002,Ground water,3917,-118.91530468872016,34.399406518603186,15222,15222,0.0,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,1328,Direct_Acquisition,415
CA1900942,Ground water,53,-118.10692413994286,34.53928634032529,175,175,0.0,0.0,0.0,0.0,1.0,At-Risk,No_Consolidation,1329,Direct_Acquisition,411
CA4200703,Ground water,28,-120.00361016630404,34.4723568436775,135,325,1.4074074074074074,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1330,Balanced_Merger,595
CA0800603,Ground water,23,-124.20607920987489,41.76580494225876,67,67,0.0,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,1331,Balanced_Merger,633
CA1910039,Ground water,46080,-117.73189125766804,34.06501706483894,227787,254000,0.1150768042074394,0.0,2.0,2.0,0.0,Not Assessed,No_Consolidation,1332,Balanced_Merger,269
CA1910189,Purchased water,1579,-118.09370107634372,34.02921770452436,8858,8630,-0.0257394445698803,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1333,Balanced_Merger,463
CA1910117,Purchased water,1503,-118.12238548098858,33.990909445224275,6962,8157,0.1716460787130135,0.0,0.0,0.0,5.0,Not At-Risk,Balanced_Merger,271,Balanced_Merger,230
CA4000637,Ground water,20,-120.5593211697254,35.13560255051709,60,60,0.0,39.0,0.0,39.0,1.0,At-Risk,Balanced_Merger,128,Balanced_Merger,148
CA4000653,Ground water,127,-120.83978639556928,35.39068085814498,250,250,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,1334,Direct_Acquisition,743
CA4000660,Ground water,17,-120.71579030391382,35.270827622119306,45,45,0.0,0.0,0.0,0.0,2.0,Not At-Risk,Balanced_Merger,166,Balanced_Merger,458
CA4500204,Ground water,126,-122.27816878811888,40.39228869229879,415,415,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1335,Balanced_Merger,132
CA5210001,Ground water,2378,-122.2334332064875,39.92224721272377,7663,7663,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1336,No_Consolidation,1002
CA2701647,Ground water,20,-121.73230741791244,36.79595339196005,50,50,0.0,0.0,0.0,0.0,0.0,At-Risk,Balanced_Merger,251,Joint_Merger,86
CA3301541,Ground water,53,-117.26509422723346,34.01584732881804,150,150,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1337,Balanced_Merger,121
CA3301283,Ground water,407,-117.44843474572846,33.73856236997514,200,495,1.475,3.0,0.0,3.0,0.0,At-Risk,No_Consolidation,1338,Direct_Acquisition,726
CA1010005,Ground water,1642,-120.45329374612392,36.85314505978086,7619,7619,0.0,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,1339,Direct_Acquisition,599
CA1009020,Ground water,8,-120.25703795846628,36.43050941193506,100,100,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,1340,No_Consolidation,1003
CA5410021,Ground water,1545,-119.27938776271542,35.88437889004024,8300,8800,0.0602409638554216,0.0,0.0,0.0,0.0,Failing,No_Consolidation,1341,Balanced_Merger,512
CA1502699,Ground water,14,-118.92764784165053,35.33065704644569,35,35,0.0,16.0,0.0,16.0,1.0,Failing,No_Consolidation,1342,Balanced_Merger,150
CA2300606,Ground water,29,-123.15928929921354,39.24179410949528,90,90,0.0,0.0,0.0,0.0,3.0,Potentially At-Risk,No_Consolidation,1343,No_Consolidation,1004
CA4300831,Purchased water,65,-122.0575640872642,37.27415008774055,110,165,0.5,0.0,1.0,1.0,1.0,Not At-Risk,No_Consolidation,1344,Balanced_Merger,503
CA5410025,Ground water,467,-119.20134403799202,36.09226963126044,1673,1673,0.0,0.0,0.0,0.0,0.0,Failing,No_Consolidation,1345,No_Consolidation,1005
CA1910056,Purchased water,724,-118.35071073251528,34.648875672746094,1790,1790,0.0,1.0,0.0,1.0,0.0,Not At-Risk,No_Consolidation,1346,Balanced_Merger,684
CA4500246,Ground water,155,-122.31202653947312,40.46948565387577,511,434,-0.1506849315068493,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1347,Joint_Merger,94
CA5400903,Ground water,93,-119.23885739826198,36.28919734034188,500,500,0.0,0.0,0.0,0.0,2.0,Potentially At-Risk,No_Consolidation,1348,Direct_Acquisition,644
CA4900611,Ground water,63,-123.00162745111784,38.76916564422682,150,208,0.3866666666666666,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1349,Direct_Acquisition,218
CA4810009,Ground water,2938,-121.8271435779349,38.453191291694814,8593,9037,0.0516699639241242,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,238,Balanced_Merger,687
CA2810003,Surface water,25264,-122.30683655900232,38.30212258797639,86051,86906,0.0099359682049017,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1350,Direct_Acquisition,720
CA1805007,Ground water,297,-120.13645843445563,40.15586127530157,2100,2114,0.0066666666666666,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,1351,No_Consolidation,1006
CA1200707,Ground water,149,-123.82175240596216,40.2330421455758,600,600,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1352,Balanced_Merger,669
CA1500436,Ground water,36,-118.47957263343343,35.671530503676195,33,74,1.2424242424242424,18.0,0.0,18.0,0.0,Failing,No_Consolidation,1353,Balanced_Merger,671
CA5310002,Surface water,648,-123.17155676734542,40.54993892025756,1500,2138,0.4253333333333333,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1354,No_Consolidation,1007
CA4300994,Ground water,129,-121.71225000644114,37.19193305493878,500,500,0.0,0.0,1.0,1.0,1.0,Not At-Risk,No_Consolidation,1355,Balanced_Merger,393
CA1510014,Purchased water,1200,-117.39523857831158,34.83150370985625,4200,4200,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,1356,No_Consolidation,1008
CA4900787,Ground water,71,-122.7116532463502,38.39555178086338,125,125,0.0,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,199,Joint_Merger,0
CA4900791,Ground water,73,-122.71473389507598,38.39670626003196,225,225,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,Balanced_Merger,199,Joint_Merger,0
CA1510017,Ground water,11963,-117.69250110067028,35.61609226326092,31120,39478,0.268573264781491,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1357,No_Consolidation,1009
CA1500560,Ground water,15,-119.1976347818912,35.3667740105371,40,42,0.05,0.0,0.0,0.0,1.0,At-Risk,Balanced_Merger,105,Direct_Acquisition,318
CA1502164,Ground water,55,-119.2916663675298,35.5154440412099,54,54,0.0,0.0,0.0,0.0,1.0,Failing,No_Consolidation,1358,Direct_Acquisition,432
CA1510009,Ground water,1111,-118.46414260887924,35.60269185730081,2500,2500,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1359,Balanced_Merger,260
CA5210003,Ground water,376,-122.09602541902063,40.02240917623671,1500,1450,-0.0333333333333333,12.0,0.0,12.0,0.0,Not At-Risk,No_Consolidation,1360,Balanced_Merger,284
CA3500511,Ground water,20,-121.38223925286724,36.95373335789549,53,53,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1361,Balanced_Merger,568
CA4300611,Ground water,37,-121.37675179049818,36.99270436140285,250,250,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1362,Balanced_Merger,568
CA4800589,Ground water,14,-122.14603882622416,38.25272473946486,25,25,0.0,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,1363,No_Consolidation,1010
CA3010036,Purchased water,17647,-117.6149278660946,33.44371982470721,50960,51065,0.0020604395604395,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1364,No_Consolidation,1011
CA1700519,Surface water,24,-122.67076093106634,38.94351336013159,88,30,-0.6590909090909091,17.0,0.0,17.0,1.0,Failing,Balanced_Merger,106,Direct_Acquisition,141
CA1410800,Ground water,37,-118.55710623172986,37.39133447675554,225,127,-0.4355555555555555,0.0,0.0,0.0,1.0,Not At-Risk,No_Consolidation,1365,Balanced_Merger,344
CA4210020,Purchased water,2600,-120.10472789552824,34.61652879200612,6737,6737,0.0,0.0,0.0,0.0,0.0,Not At-Risk,Direct_Acquisition,107,Direct_Acquisition,345
CA5301017,Surface water,37,-122.8877238024413,40.798402309857416,80,104,0.3,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1366,No_Consolidation,1012
CA4710011,Surface water,3268,-122.6305337629831,41.7297639458159,7290,7290,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1367,Direct_Acquisition,346
CA1910157,Ground water,6325,-118.07561861645488,34.11304994379889,30700,30700,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1368,Balanced_Merger,154
CA3610013,Ground water,5680,-117.25062452461026,34.04478009617052,23751,24482,0.0307776514673066,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1369,Balanced_Merger,343
CA2701897,Ground water,19,-121.6359737644042,36.59098422510239,30,50,0.6666666666666666,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,1370,Joint_Merger,8
CA2010801,Ground water,74,-120.15591760968088,37.10434481399263,3387,3095,-0.0862119870091526,0.0,0.0,0.0,0.0,At-Risk,Balanced_Merger,108,Balanced_Merger,347
CA3700900,Ground water,101,-116.76206798493908,33.23266606858391,300,300,0.0,0.0,0.0,0.0,3.0,Not At-Risk,No_Consolidation,1371,No_Consolidation,1013
CA1200553,Surface water,128,-123.92255263125648,40.32454413661533,364,364,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,1372,Balanced_Merger,349
CA4310014,Purchased water,28475,-122.02373678930113,37.37753191249684,147055,155567,0.0578831049607289,0.0,0.0,0.0,0.0,Not Assessed,No_Consolidation,1373,Balanced_Merger,350
CA3010082,Surface water,2254,-117.80981593392212,33.81792580464437,6641,5895,-0.1123324800481855,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1374,Balanced_Merger,188
CA3600308,Ground water,100,-117.41893182647456,34.219491623814335,500,500,0.0,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,100,Balanced_Merger,351
CA1910125,Ground water,5335,-118.08594395082196,33.99442745376146,25284,25284,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,Balanced_Merger,65,Balanced_Merger,230
CA3500527,Ground water,17,-121.42087681352844,36.83620012994254,55,55,0.0,0.0,0.0,0.0,1.0,At-Risk,No_Consolidation,1375,Direct_Acquisition,316
CA4600009,Ground water,219,-120.21302100203737,39.6412130727218,515,515,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1376,Balanced_Merger,348
CA1010019,Ground water,3856,-119.55702957988382,36.52071705097858,11504,12002,0.043289290681502,0.0,0.0,0.0,2.0,Not At-Risk,No_Consolidation,1377,Direct_Acquisition,342
CA1610001,Ground water,1246,-119.70537914360789,36.317840658088194,4143,4143,0.0,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,1378,Balanced_Merger,297
CA3110004,Purchased water,19576,-121.29302829774254,38.87578030477552,45837,49317,0.0759211990313502,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1379,No_Consolidation,1014
CA0300078,Ground water,10,-120.97326041905755,38.31183434305523,62,40,-0.3548387096774194,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,1380,Direct_Acquisition,334
CA3810700,Surface water,1219,-122.46650230576988,37.79760927169544,3000,3500,0.1666666666666666,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1381,Direct_Acquisition,335
CA3610114,Surface water,1225,-117.21083044172632,34.246585783649095,2862,2320,-0.1893780573025856,0.0,0.0,0.0,0.0,Not Assessed,Direct_Acquisition,101,Balanced_Merger,336
CA3301381,Ground water,77,-115.39417028484948,33.72970841135719,350,350,0.0,0.0,0.0,0.0,0.0,At-Risk,No_Consolidation,1382,No_Consolidation,1015
CA3301577,Ground water,117,-114.65790468795686,33.52472260283455,700,700,0.0,0.0,0.0,0.0,0.0,Failing,No_Consolidation,1383,No_Consolidation,1016
CA2701034,Ground water,18,-121.2646864841283,36.31232905154756,75,75,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,Balanced_Merger,102,Direct_Acquisition,337
CA2800530,Ground water,92,-122.31194897946608,38.20261031461092,310,250,-0.1935483870967742,0.0,0.0,0.0,2.0,Failing,No_Consolidation,1384,Balanced_Merger,338
CA3410033,Ground water,3,-121.3944405546488,38.49188320636106,7652,7831,0.023392577104025,0.0,0.0,0.0,1.0,Potentially At-Risk,No_Consolidation,1385,Balanced_Merger,333
CA2800516,Ground water,23,-122.53010589433896,38.55397723376445,200,200,0.0,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,103,Joint_Merger,83
CA2800525,Ground water,19,-122.45720841156069,38.55866636343317,67,67,0.0,0.0,0.0,0.0,3.0,Not At-Risk,Balanced_Merger,104,Balanced_Merger,339
CA2800528,Ground water,36,-122.45646848983226,38.54903758755648,50,50,0.0,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,104,Balanced_Merger,339
CA4910005,Ground water,4532,-122.8656890356036,38.62239431927728,11687,12104,0.0356806708308376,0.0,0.0,0.0,0.0,Not Assessed,No_Consolidation,1386,Direct_Acquisition,217
CA2500911,Ground water,53,-120.8755443415592,41.44873498209259,215,215,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1387,No_Consolidation,1017
CA0510001,Surface water,1679,-120.44313248896177,38.141678608470265,4300,4620,0.0744186046511627,5.0,0.0,5.0,0.0,Not At-Risk,No_Consolidation,1388,No_Consolidation,1018
CA5602101,Ground water,16,-119.12013087209944,34.15361977999855,50,50,0.0,0.0,0.0,0.0,0.0,Failing,No_Consolidation,1389,Joint_Merger,51
CA2702588,Ground water,174,-121.83149035544014,36.57005511661888,432,610,0.412037037037037,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1390,Direct_Acquisition,340
CA4110012,Surface water,297,-122.26966941055358,37.31870107623129,750,832,0.1093333333333333,2.0,0.0,2.0,1.0,Failing,No_Consolidation,1391,Balanced_Merger,341
CA5010038,Surface water,2,-120.97719384234212,37.66517924066127,16,18,0.125,0.0,0.0,0.0,0.0,Not Assessed,Direct_Acquisition,32,Direct_Acquisition,253
CA2800532,Ground water,15,-122.48755436549534,38.53185071866751,25,25,0.0,0.0,0.0,0.0,0.0,Not At-Risk,No_Consolidation,1392,Balanced_Merger,187
CA3900561,Ground water,52,-121.30090291025412,38.15096766338044,104,104,0.0,0.0,0.0,0.0,0.0,Not At-Risk,Balanced_Merger,113,Joint_Merger,7
CA1510046,Ground water,443,-119.759659918668,35.72162565639492,2412,2412,0.0,0.0,0.0,0.0,0.0,Not Assessed,No_Consolidation,1393,No_Consolidation,1019
CA1800523,Ground water,52,-120.65992194586616,40.43803822211592,113,113,0.0,0.0,0.0,0.0,0.0,Potentially At-Risk,No_Consolidation,1394,Direct_Acquisition,352
